condition,run,model,prediction_status,frequency,triples,prediction,test
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atwiɾsan,awtoɾisen
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atwiɾsan,awtoɾisen
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atwiɾsan,awtoɾisen
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atwiɾsan,awtoɾisen
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atwiɾsan,awtoɾisen
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atwiɾsan,awtoɾisen
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atwiɾsan,awtoɾisen
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atwiɾsan,awtoɾisen
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atwiɾsan,awtoɾisen
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atwiɾsan,awtoɾisen
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atwiɾsan,awtoɾisen
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atweɾsan,awtoɾisen
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atwiɾsas,awtoɾisen
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atwiɾsas,awtoɾisen
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atwiɾsas,awtoɾisen
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atwiɾsas,awtoɾisen
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atwiɾsas,awtoɾisen
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atwiɾsas,awtoɾisen
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atwiɾsas,awtoɾisen
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atwiɾsas,awtoɾisen
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atwiɾsas,awtoɾisen
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atwiɾsas,awtoɾisen
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atwiɾsas,awtoɾisen
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atwiɾsas,awtoɾisen
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atwiɾsas,awtoɾisen
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atwiɾsas,awtoɾisen
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atwiɾsas,awtoɾisen
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atwiɾsas,awtoɾisen
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atwiɾsas,awtoɾises
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atwiɾsas,awtoɾises
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atwiɾsas,awtoɾises
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atweɾsas,awtoɾises
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atweɾsas,awtoɾises
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atoɾsisas,awtoɾises
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atweɾsas,awtoɾises
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atwiɾsas,awtoɾises
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atwiɾsas,awtoɾises
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atweɾsas,awtoɾises
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atwiɾsas,awtoɾises
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atweɾsas,awtoɾises
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atweɾsas,awtoɾises
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atwiɾsas,awtoɾises
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atweɾsas,awtoɾises
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atweɾsas,awtoɾises
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atweɾsas,awtoɾises
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atweɾsas,awtoɾises
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atweɾsas,awtoɾises
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atwiɾsas,awtoɾises
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atweɾsas,awtoɾises
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atweɾsas,awtoɾises
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atweɾsas,awtoɾises
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atweɾsas,awtoɾises
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atwiɾsas,awtoɾises
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atwiɾsas,awtoɾises
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atwiɾsas,awtoɾises
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atwiɾsas,awtoɾises
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atwiɾsas,awtoɾises
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atwiɾsas,awtoɾises
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atwiɾsas,awtoɾises
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atwiɾsas,awtoɾises
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atwiɾsas,awtoɾises
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atwiɾsas,awtoɾises
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atwiɾsas,awtoɾises
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",awtwiɾsas,awtoɾises
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atwiɾsas,awtoɾises
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",awtwiɾsas,awtoɾises
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atweɾsas,awtoɾises
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atwiɾsa,awtoɾises
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atwiɾsa,awtoɾises
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atwiɾsa,awtoɾises
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atwiɾsa,awtoɾises
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atwiɾsa,awtoɾises
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atwiɾsa,awtoɾises
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atwiɾsa,awtoɾises
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atwiɾsa,awtoɾises
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atwiɾsa,awtoɾises
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atwiɾsa,awtoɾises
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atwiɾsa,awtoɾises
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atwiɾsa,awtoɾises
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atwiɾsa,awtoɾises
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atwiɾsa,awtoɾises
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atwiɾsa,awtoɾises
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atwiɾsa,awtoɾises
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atwiɾsa,awtoɾise
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atwiɾsa,awtoɾise
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atwiɾsa,awtoɾise
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atwiɾsa,awtoɾise
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atweɾsa,awtoɾise
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atweɾsa,awtoɾise
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atwiɾsa,awtoɾise
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atwiɾsa,awtoɾise
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atwiɾsa,awtoɾise
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atwiɾsa,awtoɾise
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atwiɾsa,awtoɾise
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atweɾsa,awtoɾise
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atweɾsa,awtoɾise
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atwiɾsa,awtoɾise
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atwiɾsa,awtoɾise
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atwiɾsa,awtoɾise
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atweɾsa,awtoɾise
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atwiɾsa,awtoɾise
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atweɾsa,awtoɾise
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atwiɾsa,awtoɾise
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atweɾsa,awtoɾise
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atwiɾsa,awtoɾise
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atweɾsa,awtoɾise
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atweɾsa,awtoɾise
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atwiɾsa,awtoɾise
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atwiɾsa,awtoɾise
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atwiɾsa,awtoɾise
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atwiɾsa,awtoɾise
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atwiɾsa,awtoɾise
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atwiɾsa,awtoɾise
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atwiɾsa,awtoɾise
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atwiɾsa,awtoɾise
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atwiɾsa,awtoɾise
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atwiɾsa,awtoɾise
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",awtwiɾsa,awtoɾise
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",awtwiɾsa,awtoɾise
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atwiɾsa,awtoɾise
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atwiɾsa,awtoɾise
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atweɾsa,awtoɾise
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atwiɾsa,awtoɾise
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atwiɾsa,awtoɾise
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atwiɾsa,awtoɾise
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atwiɾsa,awtoɾise
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atwiɾsa,awtoɾise
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atwiɾsa,awtoɾise
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atwiɾsa,awtoɾise
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atwiɾsa,awtoɾise
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atwiɾsa,awtoɾise
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atwiɾsa,awtoɾise
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atwiɾsa,awtoɾise
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atwiɾsa,awtoɾise
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atwiɾsa,awtoɾise
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atwiɾsa,awtoɾise
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atwiɾsa,awtoɾise
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atwiɾsa,awtoɾise
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atwiɾsa,awtoɾise
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atwiɾsa,awtoɾise
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atwiɾsa,awtoɾise
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atwiɾsa,awtoɾise
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atweɾsa,awtoɾise
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atweɾsa,awtoɾise
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atwiɾsa,awtoɾise
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atwiɾsa,awtoɾise
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atwiɾsa,awtoɾise
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atweɾsa,awtoɾise
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atwiɾsa,awtoɾise
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atweɾsa,awtoɾise
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atweɾsa,awtoɾise
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atwiɾsa,awtoɾise
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atwiɾsa,awtoɾise
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atwiɾsa,awtoɾise
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atweɾsa,awtoɾise
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atwiɾsa,awtoɾise
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atweɾsa,awtoɾise
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atwiɾsa,awtoɾise
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atweɾsa,awtoɾise
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atweɾsa,awtoɾise
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atweɾsa,awtoɾise
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atweɾsa,awtoɾise
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atwiɾsa,awtoɾise
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atwiɾsa,awtoɾise
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atwiɾsa,awtoɾise
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atwiɾsa,awtoɾise
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atwiɾsa,awtoɾise
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atwiɾsa,awtoɾise
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atwiɾsa,awtoɾise
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atwiɾsa,awtoɾise
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atwiɾsa,awtoɾise
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atwiɾsa,awtoɾise
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",awtwiɾsa,awtoɾise
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",awtwiɾsa,awtoɾise
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atwiɾsa,awtoɾise
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",awtwiɾsa,awtoɾise
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atweɾsa,awtoɾise
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atoɾsis,awtoɾise
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atoɾsis,awtoɾise
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atoɾsis,awtoɾise
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atoɾsis,awtoɾise
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atoɾsis,awtoɾise
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atoɾsis,awtoɾise
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atoɾsis,awtoɾise
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atoɾsis,awtoɾise
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atoɾsis,awtoɾise
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atoɾsis,awtoɾise
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atoɾsis,awtoɾise
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atoɾsis,awtoɾise
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atoɾsis,awtoɾise
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atoɾsis,awtoɾise
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atoɾsis,awtoɾise
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atoɾsis,awtoɾise
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atoɾsis,awtoɾisajs
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atoɾsis,awtoɾisajs
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atoɾsis,awtoɾisajs
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atoɾsis,awtoɾisajs
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atoɾsis,awtoɾisajs
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atoɾsis,awtoɾisajs
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atoɾsis,awtoɾisajs
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atoɾsis,awtoɾisajs
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atoɾsis,awtoɾisajs
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atoɾsis,awtoɾisajs
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atoɾsis,awtoɾisajs
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atoɾsis,awtoɾisajs
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atoɾsis,awtoɾisajs
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atoɾsis,awtoɾisajs
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atoɾsis,awtoɾisajs
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atoɾsis,awtoɾisajs
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atoɾsis,awtoɾisajs
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atoɾsis,awtoɾisajs
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atoɾsis,awtoɾisajs
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atoɾsis,awtoɾisajs
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atoɾsis,awtoɾisajs
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atoɾsis,awtoɾisajs
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atoɾsis,awtoɾisajs
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atoɾsis,awtoɾisajs
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atoɾsis,awtoɾisajs
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atoɾsis,awtoɾisajs
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atoɾsis,awtoɾisajs
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atoɾsis,awtoɾisajs
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atoɾsis,awtoɾisajs
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atoɾsisis,awtoɾisajs
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atoɾsisis,awtoɾisajs
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atoɾsisis,awtoɾisajs
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atoɾsis,awtoɾisajs
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",awtoɾsis,awtoɾisajs
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",awtoɾsis,awtoɾisajs
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",awtoɾsis,awtoɾisajs
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",awtoɾsis,awtoɾisajs
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",awtoɾsis,awtoɾisajs
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atoɾsis,awtoɾisajs
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atoɾsisamos,awtoɾisajs
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atoɾsisamos,awtoɾisajs
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atoɾsisamos,awtoɾisajs
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atoɾsisemos,awtoɾisajs
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atoɾsisamos,awtoɾisajs
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atoɾsisamos,awtoɾisajs
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atoɾsisemos,awtoɾisajs
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atoɾsisemos,awtoɾisajs
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atoɾsisemos,awtoɾisajs
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atoɾsisamos,awtoɾisajs
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atoɾsisamos,awtoɾisajs
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atoɾsisamos,awtoɾisajs
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atoɾsisamos,awtoɾisajs
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atoɾsisamos,awtoɾisajs
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atoɾsisamos,awtoɾisajs
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atoɾsisamos,awtoɾisajs
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atoɾsisamos,awtoɾisamos
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atoɾsisamos,awtoɾisamos
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atoɾsisamos,awtoɾisamos
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atoɾsisamos,awtoɾisamos
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atoɾsisamos,awtoɾisamos
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atoɾsisamos,awtoɾisamos
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atoɾsisamos,awtoɾisamos
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atoɾsisimos,awtoɾisamos
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atoɾsisimos,awtoɾisamos
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atoɾsisimos,awtoɾisamos
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",awtoɾsimos,awtoɾisamos
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atoɾsisamos,awtoɾisamos
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atoɾsisamos,awtoɾisamos
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atoɾsisamos,awtoɾisamos
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atoɾsisamos,awtoɾisamos
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atoɾsisamos,awtoɾisamos
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atoɾsisamos,awtoɾisamos
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",awtoɾsimos,awtoɾisamos
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atoɾsisamos,awtoɾisamos
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atoɾsisamos,awtoɾisamos
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atoɾsisamos,awtoɾisamos
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atoɾsimos,awtoɾisamos
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",atoɾsimos,awtoɾisamos
